Decisao;Tipo
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora consulta com médico especialista da área de oftalmologia, por meio da rede pública de saúde, no prazo de 30 (trinta) dias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, os medicamentos SELOZOK 50mg, SOMALGIN CARDIO 100mg, DAFLON 100mg e ZETIA 10mg , enquanto for necessário.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, Fraldas Geriátricas (tamanho G) 05 pacotes/mês. enquanto forem necessárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que o réu forneça à parte autora, no prazo de 20 (vinte) dias, os medicamentos IMIPRAMINA 25 MG 150 COMPRIMIDOS E QUET 100 MG 30 COMPRIMIDOS, enquanto forem necessários.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, a imunoterapia, conforme prescrito às f. 17/18, sob pena de constrição de suas contas bancárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, o medicamento ELIQUIS 5MG, enquanto for necessário, sob pena de constrição de suas contas bancárias.;1
Ante o exposto, DEFIRO O BLOQUEIO ELETRÔNICO, acolho o pedido de indisponibilidade de ativos financeiros existentes em nome do(s) demandado(s) e junto aos autos a resposta obtida da autoridade supervisora do sistema financeiro nacional (Sisbajud) que tornou indisponíveis os valores encontrados e determinou o desbloqueio do excedente. Promova o cartório a criação da subconta respectiva, ficando desde já autorizado o levantamento para a empresa informada à f. 268. Deve a parte autora promover a prestação de contas, no prazo de dez dias. Fica consignado que o bloqueio foi realizado visando a aquisição dos medicamentos por três meses.;1
"Posto isto, indefiro a antecipação dos efeitos da tutela requerida, quanto ao fornecimento dos medicamentos; ressalvando a possibilidade de nova análise, desde que apresentada prova suficientemente fundamentada e circunstanciada da ineficácia dos tratamentos fornecidos pelo SUS.";0
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora o medicamento Xolair (Omalizumabe) 150mg, no prazo de 15 (quinze) dias, sob pena de sequestro de valores respectivos.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor Dieta Enteral, na quantidade prevista no receituário médico, enquanto for necessária, no prazo de 20 (vinte) dias, sob pena de constrição de suas contas bancárias. Sem prejuízo, intime-se as Secretarias Estadual e Municipal de Saúde acerca do deferimento da liminar.;0
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora os medicamentos ALPRAZOLAN 2mg, DONAREN 100mg e ALENTHUS 150mg, no prazo de 30 (trinta) dias, enquanto forem necessários ao tratamento de sua doença.;1
Pelo exposto, com fundamento no art. 300 do Código de Processo Civil, DEFIRO a tutela de urgência pleiteada, para o fim de determinar que o réu realize, de forma gratuita e no prazo de 30 (trinta) dias, o procedimento cirúrgico de ruptura completa do supraespinhoso do ombro direito em favor da Autora, promovendo as demais demandas que se desdobrarem, até a cura da enfermidade que acomete o demandante, sob pena de sequestro de verbas públicas para garantir o resultado prático equivalente. Diante do contido na Recomendação CSM-TJMS nº 01/2016, dispenso a realização da audiência de conciliação e determino a citação da parte passiva, para, no prazo de 30 (trinta) dias, apresentar contestação e se manifestar acerca do julgamento antecipado do mérito ou indicar as provas que pretende produzir, justificando sua necessidade e pertinência. Com a resposta, intime-se a autora para, no prazo de 15 (quinze) dias, apresentar impugnação e também manifestar-se acerca do julgamento antecipado do mérito. Não havendo requerimento de produção de provas, desde já, determino a remessa dos autos à Juíza Leiga para prolação de sentença. Por outro lado, havendo requerimento de instrução do processo, designe-se audiência de instrução e julgamento a ser presidida pela Juíza Leiga, com a intimação das partes para que compareçam, acompanhadas de até 03 (três) testemunhas. Às providências e intimações necessárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, os medicamentos OLMESARTANA + HCT 40MG+25MG, NOVANLO 5MG, BROMAZEPAM 3MG E OMEGA, enquanto forem necessários.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora o medicamento Xolair (Omalizumabe) 150mg, no prazo de 15 (quinze) dias, sob pena de sequestro de valores respectivos.;1
Vistos. Se no prazo do art. 42, presentes os demais pressupostos processuais, recebo o recurso do art. 41 apenas no efeito devolutivo, na forma recomendada pelo art. 43, todos da Lei n. 9.099/95, uma vez que não há risco de dano irreparável. As razões já foram apresentadas. Intime-se a parte recorrida para, no prazo de 10 (dez) dias, apresentar contrarrazões (art. 42, § 2º, da Lei n. 9.099/95). Após, remetam-se os autos à Turma Recursal para julgamento em segunda instância, com as homenagens de estilo. Intimem-se. Às providências.;1
Vistos. Se no prazo do art. 42, presentes os demais pressupostos processuais, recebo o recurso do art. 41 apenas no efeito devolutivo, na forma recomendada pelo art. 43, todos da Lei n. 9.099/95, uma vez que não há risco de dano irreparável. As razões já foram apresentadas. Intime-se a parte recorrida para, no prazo de 10 (dez) dias, apresentar contrarrazões (art. 42, § 2º, da Lei n. 9.099/95). Após, remetam-se os autos à Turma Recursal para julgamento em segunda instância, com as homenagens de estilo. Intimem-se. Às providências.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor os medicamentos Rusovastatina, Somalgin Cardio e Estresto, no prazo de 15 (quinze) dias, sob pena de sequestro.;1
Ante o exposto, DEFIRO O BLOQUEIO ELETRÔNICO, acolho o pedido de indisponibilidade de ativos financeiros existentes em nome do(s) demandado(s) e junto aos autos a resposta obtida da autoridade supervisora do sistema financeiro nacional (Sisbajud) que tornou indisponíveis os valores encontrados e determinou o desbloqueio do excedente. Promova o cartório a criação da subconta respectiva, ficando desde já autorizado o levantamento para a empresa informada à f. 268. Deve a parte autora promover a prestação de contas, no prazo de dez dias. Fica consignado que o bloqueio foi realizado visando a aquisição dos medicamentos por três meses.;1
Vistos. Se no prazo do art. 42, presentes os demais pressupostos processuais, recebo o recurso do art. 41 apenas no efeito devolutivo, na forma recomendada pelo art. 43, todos da Lei n. 9.099/95, uma vez que não há risco de dano irreparável. As razões já foram apresentadas. Intime-se a parte recorrida para, no prazo de 10 (dez) dias, apresentar contrarrazões (art. 42, § 2º, da Lei n. 9.099/95). Após, remetam-se os autos à Turma Recursal para julgamento em segunda instância, com as homenagens de estilo. Intimem-se. Às providências.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor, no prazo de 20 (vinte) dias, o medicamento CARVEDILOL 25mg, enquanto for necessário.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, o medicamento TRIMBOW, enquanto for necessário, sob pena de constrição de suas contas bancárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, o medicamento BRASART HCT 160+ 12,5 mg, enquanto for necessário.;1
